,unit,date,beta_mkt,beta_oil_partial,partial_lo,partial_hi,beta_oil_total,total_lo,total_hi,nobs
356,MARKET,2016-05-27,1.00000,,,,0.26147,0.16458,0.35836,104
357,MARKET,2016-06-03,1.00000,,,,0.26033,0.16392,0.35674,104
358,MARKET,2016-06-10,1.00000,,,,0.26089,0.16384,0.35794,104
359,MARKET,2016-06-17,1.00000,,,,0.26185,0.16530,0.35839,104
360,MARKET,2016-06-24,1.00000,,,,0.26133,0.16458,0.35809,104
361,MARKET,2016-07-01,1.00000,,,,0.26597,0.16915,0.36278,104
362,MARKET,2016-07-08,1.00000,,,,0.25980,0.16396,0.35565,104
363,MARKET,2016-07-15,1.00000,,,,0.26070,0.16494,0.35646,104
364,MARKET,2016-07-22,1.00000,,,,0.25849,0.16310,0.35388,104
365,MARKET,2016-07-29,1.00000,,,,0.25749,0.16333,0.35166,104
366,MARKET,2016-08-05,1.00000,,,,0.25624,0.16251,0.34998,104
367,MARKET,2016-08-12,1.00000,,,,0.25750,0.16528,0.34972,104
368,MARKET,2016-08-19,1.00000,,,,0.24515,0.15128,0.33902,104
369,MARKET,2016-08-26,1.00000,,,,0.24442,0.15019,0.33864,104
370,MARKET,2016-09-02,1.00000,,,,0.24070,0.14547,0.33593,104
371,MARKET,2016-09-09,1.00000,,,,0.23948,0.14355,0.33541,104
372,MARKET,2016-09-16,1.00000,,,,0.24235,0.14807,0.33663,104
373,MARKET,2016-09-23,1.00000,,,,0.24283,0.14811,0.33754,104
374,MARKET,2016-09-30,1.00000,,,,0.23572,0.14218,0.32926,104
375,MARKET,2016-10-07,1.00000,,,,0.23126,0.13798,0.32453,104
376,MARKET,2016-10-14,1.00000,,,,0.23458,0.14027,0.32890,104
377,MARKET,2016-10-21,1.00000,,,,0.23212,0.13765,0.32659,104
378,MARKET,2016-10-28,1.00000,,,,0.23088,0.13697,0.32479,104
379,MARKET,2016-11-04,1.00000,,,,0.23389,0.14245,0.32534,104
380,MARKET,2016-11-11,1.00000,,,,0.24281,0.14720,0.33842,104
381,MARKET,2016-11-18,1.00000,,,,0.24190,0.14648,0.33731,104
382,MARKET,2016-11-25,1.00000,,,,0.22311,0.13165,0.31457,104
383,MARKET,2016-12-02,1.00000,,,,0.20486,0.11405,0.29567,104
384,MARKET,2016-12-09,1.00000,,,,0.19620,0.10043,0.29198,104
385,MARKET,2016-12-16,1.00000,,,,0.19703,0.10206,0.29200,104
386,MARKET,2016-12-23,1.00000,,,,0.19688,0.10196,0.29181,104
387,MARKET,2016-12-30,1.00000,,,,0.20039,0.10407,0.29670,104
388,MARKET,2017-01-06,1.00000,,,,0.21284,0.11500,0.31069,104
389,MARKET,2017-01-13,1.00000,,,,0.21325,0.11482,0.31168,104
390,MARKET,2017-01-20,1.00000,,,,0.21012,0.11136,0.30888,104
391,MARKET,2017-01-27,1.00000,,,,0.22070,0.12053,0.32087,104
392,MARKET,2017-02-03,1.00000,,,,0.21480,0.11177,0.31783,104
393,MARKET,2017-02-10,1.00000,,,,0.21493,0.11204,0.31781,104
394,MARKET,2017-02-17,1.00000,,,,0.21902,0.11612,0.32192,104
395,MARKET,2017-02-24,1.00000,,,,0.22021,0.11690,0.32352,104
396,MARKET,2017-03-03,1.00000,,,,0.22292,0.11909,0.32676,104
397,MARKET,2017-03-10,1.00000,,,,0.21556,0.10908,0.32204,104
398,MARKET,2017-03-17,1.00000,,,,0.21489,0.10849,0.32128,104
399,MARKET,2017-03-24,1.00000,,,,0.21735,0.11147,0.32323,104
400,MARKET,2017-03-31,1.00000,,,,0.21380,0.10806,0.31954,104
401,MARKET,2017-04-07,1.00000,,,,0.20996,0.10431,0.31561,104
402,MARKET,2017-04-14,1.00000,,,,0.22212,0.11676,0.32747,104
403,MARKET,2017-04-21,1.00000,,,,0.22464,0.12178,0.32750,104
404,MARKET,2017-04-28,1.00000,,,,0.22727,0.12401,0.33053,104
405,MARKET,2017-05-05,1.00000,,,,0.22256,0.11964,0.32547,104
406,MARKET,2017-05-12,1.00000,,,,0.22342,0.12104,0.32581,104
407,MARKET,2017-05-19,1.00000,,,,0.22075,0.11905,0.32244,104
408,MARKET,2017-05-26,1.00000,,,,0.22112,0.11972,0.32251,104
409,MARKET,2017-06-02,1.00000,,,,0.22321,0.12245,0.32397,104
410,MARKET,2017-06-09,1.00000,,,,0.22456,0.12419,0.32493,104
411,MARKET,2017-06-16,1.00000,,,,0.22482,0.12453,0.32511,104
412,MARKET,2017-06-23,1.00000,,,,0.22458,0.12512,0.32404,104
413,MARKET,2017-06-30,1.00000,,,,0.22243,0.12361,0.32125,104
414,MARKET,2017-07-07,1.00000,,,,0.22564,0.12652,0.32475,104
415,MARKET,2017-07-14,1.00000,,,,0.23244,0.13404,0.33084,104
416,MARKET,2017-07-21,1.00000,,,,0.23192,0.13241,0.33144,104
417,MARKET,2017-07-28,1.00000,,,,0.23028,0.13313,0.32744,104
418,MARKET,2017-08-04,1.00000,,,,0.23363,0.13405,0.33321,104
419,MARKET,2017-08-11,1.00000,,,,0.23545,0.13536,0.33555,104
420,MARKET,2017-08-18,1.00000,,,,0.22530,0.12250,0.32810,104
421,MARKET,2017-08-25,1.00000,,,,0.22970,0.12319,0.33621,104
422,MARKET,2017-09-01,1.00000,,,,0.22867,0.12147,0.33586,104
423,MARKET,2017-09-08,1.00000,,,,0.22717,0.11973,0.33461,104
424,MARKET,2017-09-15,1.00000,,,,0.22910,0.12190,0.33629,104
425,MARKET,2017-09-22,1.00000,,,,0.23173,0.12374,0.33971,104
426,MARKET,2017-09-29,1.00000,,,,0.23221,0.12402,0.34040,104
427,MARKET,2017-10-06,1.00000,,,,0.21440,0.10515,0.32365,104
428,MARKET,2017-10-13,1.00000,,,,0.21718,0.10522,0.32914,104
429,MARKET,2017-10-20,1.00000,,,,0.21855,0.10692,0.33018,104
430,MARKET,2017-10-27,1.00000,,,,0.22117,0.11006,0.33228,104
431,MARKET,2017-11-03,1.00000,,,,0.22838,0.11598,0.34077,104
432,MARKET,2017-11-10,1.00000,,,,0.22139,0.10541,0.33738,104
433,MARKET,2017-11-17,1.00000,,,,0.22043,0.10538,0.33547,104
434,MARKET,2017-11-24,1.00000,,,,0.22042,0.10538,0.33546,104
435,MARKET,2017-12-01,1.00000,,,,0.21825,0.10208,0.33443,104
436,MARKET,2017-12-08,1.00000,,,,0.21362,0.08735,0.33989,104
437,MARKET,2017-12-15,1.00000,,,,0.21278,0.08586,0.33970,104
438,MARKET,2017-12-22,1.00000,,,,0.21358,0.08778,0.33938,104
439,MARKET,2017-12-29,1.00000,,,,0.21591,0.08710,0.34471,104
440,MARKET,2018-01-05,1.00000,,,,0.18324,0.08936,0.27712,104
441,MARKET,2018-01-12,1.00000,,,,0.16225,0.08168,0.24282,104
442,MARKET,2018-01-19,1.00000,,,,0.15903,0.07988,0.23818,104
443,MARKET,2018-01-26,1.00000,,,,0.15618,0.07516,0.23720,104
444,MARKET,2018-02-02,1.00000,,,,0.15939,0.07825,0.24052,104
445,MARKET,2018-02-09,1.00000,,,,0.15733,0.08245,0.23220,104
446,MARKET,2018-02-16,1.00000,,,,0.16560,0.08681,0.24440,104
447,MARKET,2018-02-23,1.00000,,,,0.16147,0.08424,0.23869,104
448,MARKET,2018-03-02,1.00000,,,,0.15975,0.07706,0.24243,104
449,MARKET,2018-03-09,1.00000,,,,0.16513,0.07952,0.25075,104
450,MARKET,2018-03-16,1.00000,,,,0.16407,0.07908,0.24906,104
451,MARKET,2018-03-23,1.00000,,,,0.15589,0.07381,0.23797,104
452,MARKET,2018-03-30,1.00000,,,,0.15075,0.06871,0.23279,104
453,MARKET,2018-04-06,1.00000,,,,0.15308,0.06817,0.23799,104
454,MARKET,2018-04-13,1.00000,,,,0.15667,0.07584,0.23750,104
455,MARKET,2018-04-20,1.00000,,,,0.15495,0.07410,0.23581,104
456,MARKET,2018-04-27,1.00000,,,,0.15312,0.07084,0.23539,104
457,MARKET,2018-05-04,1.00000,,,,0.14860,0.06463,0.23257,104
458,MARKET,2018-05-11,1.00000,,,,0.15272,0.06700,0.23844,104
459,MARKET,2018-05-18,1.00000,,,,0.15284,0.06705,0.23863,104
460,MARKET,2018-05-25,1.00000,,,,0.15808,0.07163,0.24453,104
461,MARKET,2018-06-01,1.00000,,,,0.15933,0.07196,0.24670,104
462,MARKET,2018-06-08,1.00000,,,,0.15876,0.07126,0.24626,104
463,MARKET,2018-06-15,1.00000,,,,0.15286,0.06713,0.23859,104
464,MARKET,2018-06-22,1.00000,,,,0.14941,0.06415,0.23466,104
465,MARKET,2018-06-29,1.00000,,,,0.14152,0.05764,0.22540,104
466,MARKET,2018-07-06,1.00000,,,,0.14353,0.05754,0.22952,104
467,MARKET,2018-07-13,1.00000,,,,0.14279,0.05767,0.22791,104
468,MARKET,2018-07-20,1.00000,,,,0.14411,0.05827,0.22996,104
469,MARKET,2018-07-27,1.00000,,,,0.13843,0.04809,0.22877,104
470,MARKET,2018-08-03,1.00000,,,,0.14083,0.05063,0.23102,104
471,MARKET,2018-08-10,1.00000,,,,0.13954,0.04702,0.23206,104
472,MARKET,2018-08-17,1.00000,,,,0.15662,0.06714,0.24611,104
473,MARKET,2018-08-24,1.00000,,,,0.16106,0.07227,0.24985,104
474,MARKET,2018-08-31,1.00000,,,,0.16777,0.07566,0.25988,104
475,MARKET,2018-09-07,1.00000,,,,0.17122,0.07807,0.26436,104
476,MARKET,2018-09-14,1.00000,,,,0.16221,0.06859,0.25583,104
477,MARKET,2018-09-21,1.00000,,,,0.16309,0.06953,0.25664,104
478,MARKET,2018-09-28,1.00000,,,,0.16744,0.07207,0.26280,104
479,MARKET,2018-10-05,1.00000,,,,0.16646,0.06969,0.26323,104
480,MARKET,2018-10-12,1.00000,,,,0.17912,0.08016,0.27807,104
481,MARKET,2018-10-19,1.00000,,,,0.17873,0.08007,0.27738,104
482,MARKET,2018-10-26,1.00000,,,,0.19075,0.08534,0.29615,104
483,MARKET,2018-11-02,1.00000,,,,0.16071,0.05657,0.26485,104
484,MARKET,2018-11-09,1.00000,,,,0.16023,0.05779,0.26266,104
485,MARKET,2018-11-16,1.00000,,,,0.16487,0.06550,0.26424,104
486,MARKET,2018-11-23,1.00000,,,,0.18454,0.08969,0.27938,104
487,MARKET,2018-11-30,1.00000,,,,0.21711,0.13521,0.29902,104
488,MARKET,2018-12-07,1.00000,,,,0.20588,0.12776,0.28400,104
489,MARKET,2018-12-14,1.00000,,,,0.20934,0.13171,0.28697,104
490,MARKET,2018-12-21,1.00000,,,,0.21794,0.14681,0.28906,104
491,MARKET,2018-12-28,1.00000,,,,0.21799,0.14722,0.28876,104
492,MARKET,2019-01-04,1.00000,,,,0.22633,0.15527,0.29739,104
493,MARKET,2019-01-11,1.00000,,,,0.22746,0.15772,0.29721,104
494,MARKET,2019-01-18,1.00000,,,,0.22858,0.15896,0.29819,104
495,MARKET,2019-01-25,1.00000,,,,0.23067,0.16052,0.30083,104
496,MARKET,2019-02-01,1.00000,,,,0.23282,0.16276,0.30288,104
497,MARKET,2019-02-08,1.00000,,,,0.23247,0.16238,0.30257,104
498,MARKET,2019-02-15,1.00000,,,,0.24092,0.16951,0.31232,104
499,MARKET,2019-02-22,1.00000,,,,0.24113,0.16976,0.31250,104
500,MARKET,2019-03-01,1.00000,,,,0.24137,0.17052,0.31222,104
501,MARKET,2019-03-08,1.00000,,,,0.25717,0.19163,0.32271,104
502,MARKET,2019-03-15,1.00000,,,,0.25856,0.19299,0.32412,104
503,MARKET,2019-03-22,1.00000,,,,0.25720,0.19107,0.32334,104
504,MARKET,2019-03-29,1.00000,,,,0.25984,0.19429,0.32540,104
505,MARKET,2019-04-05,1.00000,,,,0.26444,0.19891,0.32997,104
506,MARKET,2019-04-12,1.00000,,,,0.26378,0.19823,0.32934,104
507,MARKET,2019-04-19,1.00000,,,,0.26233,0.19350,0.33116,104
508,MARKET,2019-04-26,1.00000,,,,0.26310,0.19455,0.33164,104
509,MARKET,2019-05-03,1.00000,,,,0.27464,0.20962,0.33966,104
510,MARKET,2019-05-10,1.00000,,,,0.27393,0.20798,0.33989,104
511,MARKET,2019-05-17,1.00000,,,,0.27959,0.21360,0.34558,104
512,MARKET,2019-05-24,1.00000,,,,0.27692,0.21223,0.34162,104
513,MARKET,2019-05-31,1.00000,,,,0.28258,0.21816,0.34701,104
514,MARKET,2019-06-07,1.00000,,,,0.27948,0.21529,0.34366,104
515,MARKET,2019-06-14,1.00000,,,,0.27921,0.21514,0.34327,104
516,MARKET,2019-06-21,1.00000,,,,0.27860,0.21462,0.34257,104
517,MARKET,2019-06-28,1.00000,,,,0.27941,0.21417,0.34465,104
518,MARKET,2019-07-05,1.00000,,,,0.27108,0.20301,0.33915,104
519,MARKET,2019-07-12,1.00000,,,,0.26067,0.18922,0.33212,104
520,MARKET,2019-07-19,1.00000,,,,0.26402,0.19594,0.33209,104
521,MARKET,2019-07-26,1.00000,,,,0.26976,0.19904,0.34048,104
522,MARKET,2019-08-02,1.00000,,,,0.27188,0.20138,0.34238,104
523,MARKET,2019-08-09,1.00000,,,,0.27298,0.20392,0.34204,104
524,MARKET,2019-08-16,1.00000,,,,0.27336,0.20416,0.34256,104
525,MARKET,2019-08-23,1.00000,,,,0.27455,0.20531,0.34379,104
526,MARKET,2019-08-30,1.00000,,,,0.27725,0.20760,0.34690,104
527,MARKET,2019-09-06,1.00000,,,,0.27955,0.20962,0.34949,104
528,MARKET,2019-09-13,1.00000,,,,0.27337,0.20380,0.34294,104
529,MARKET,2019-09-20,1.00000,,,,0.27144,0.20347,0.33941,104
530,MARKET,2019-09-27,1.00000,,,,0.27451,0.20684,0.34218,104
531,MARKET,2019-10-04,1.00000,,,,0.27780,0.21104,0.34455,104
532,MARKET,2019-10-11,1.00000,,,,0.27959,0.21276,0.34642,104
533,MARKET,2019-10-18,1.00000,,,,0.27813,0.21191,0.34436,104
534,MARKET,2019-10-25,1.00000,,,,0.27907,0.21284,0.34530,104
535,MARKET,2019-11-01,1.00000,,,,0.27735,0.21071,0.34399,104
536,MARKET,2019-11-08,1.00000,,,,0.28082,0.21433,0.34730,104
537,MARKET,2019-11-15,1.00000,,,,0.27815,0.21165,0.34465,104
538,MARKET,2019-11-22,1.00000,,,,0.27833,0.21176,0.34489,104
539,MARKET,2019-11-29,1.00000,,,,0.27877,0.21226,0.34529,104
540,MARKET,2019-12-06,1.00000,,,,0.27749,0.21155,0.34342,104
541,MARKET,2019-12-13,1.00000,,,,0.27762,0.21169,0.34356,104
542,MARKET,2019-12-20,1.00000,,,,0.27675,0.21081,0.34270,104
543,MARKET,2019-12-27,1.00000,,,,0.27568,0.20992,0.34144,104
544,MARKET,2020-01-03,1.00000,,,,0.27425,0.20824,0.34026,104
545,MARKET,2020-01-10,1.00000,,,,0.27097,0.20567,0.33627,104
546,MARKET,2020-01-17,1.00000,,,,0.27071,0.20535,0.33606,104
547,MARKET,2020-01-24,1.00000,,,,0.27110,0.20582,0.33637,104
548,MARKET,2020-01-31,1.00000,,,,0.27422,0.21069,0.33776,104
549,MARKET,2020-02-07,1.00000,,,,0.26088,0.19606,0.32571,104
550,MARKET,2020-02-14,1.00000,,,,0.25491,0.19158,0.31824,104
551,MARKET,2020-02-21,1.00000,,,,0.25399,0.19065,0.31733,104
552,MARKET,2020-02-28,1.00000,,,,0.31971,0.18482,0.45460,104
553,MARKET,2020-03-06,1.00000,,,,0.31792,0.19019,0.44566,104
554,MARKET,2020-03-13,1.00000,,,,0.40573,0.23724,0.57423,104
555,MARKET,2020-03-20,1.00000,,,,0.35548,0.23329,0.47767,104
556,MARKET,2020-03-27,1.00000,,,,0.35030,0.22792,0.47269,104
557,MARKET,2020-04-03,1.00000,,,,0.31638,0.19596,0.43681,104
558,MARKET,2020-04-10,1.00000,,,,0.31224,0.18672,0.43776,104
559,MARKET,2020-04-17,1.00000,,,,0.28916,0.14495,0.43337,104
560,MARKET,2020-04-24,1.00000,,,,0.25591,0.10056,0.41125,104
561,MARKET,2020-05-01,1.00000,,,,0.25765,0.11162,0.40369,104
562,MARKET,2020-05-08,1.00000,,,,0.23440,0.08323,0.38556,104
563,MARKET,2020-05-15,1.00000,,,,0.23067,0.07849,0.38286,104
564,MARKET,2020-05-22,1.00000,,,,0.23156,0.08088,0.38224,104
565,MARKET,2020-05-29,1.00000,,,,0.23152,0.08079,0.38226,104
566,MARKET,2020-06-05,1.00000,,,,0.23838,0.09468,0.38209,104
567,MARKET,2020-06-12,1.00000,,,,0.24095,0.09848,0.38341,104
568,MARKET,2020-06-19,1.00000,,,,0.23817,0.09791,0.37843,104
569,MARKET,2020-06-26,1.00000,,,,0.24025,0.09960,0.38089,104
570,MARKET,2020-07-03,1.00000,,,,0.24069,0.10021,0.38117,104
571,MARKET,2020-07-10,1.00000,,,,0.24064,0.10010,0.38118,104
572,MARKET,2020-07-17,1.00000,,,,0.24126,0.09989,0.38263,104
573,MARKET,2020-07-24,1.00000,,,,0.24070,0.09960,0.38180,104
574,MARKET,2020-07-31,1.00000,,,,0.24061,0.09965,0.38157,104
575,MARKET,2020-08-07,1.00000,,,,0.24192,0.10062,0.38323,104
576,MARKET,2020-08-14,1.00000,,,,0.24220,0.10049,0.38390,104
577,MARKET,2020-08-21,1.00000,,,,0.24176,0.09983,0.38369,104
578,MARKET,2020-08-28,1.00000,,,,0.24198,0.09993,0.38402,104
579,MARKET,2020-09-04,1.00000,,,,0.24254,0.10112,0.38396,104
580,MARKET,2020-09-11,1.00000,,,,0.23922,0.09907,0.37936,104
581,MARKET,2020-09-18,1.00000,,,,0.23750,0.09897,0.37602,104
582,MARKET,2020-09-25,1.00000,,,,0.23818,0.09983,0.37653,104
583,MARKET,2020-10-02,1.00000,,,,0.23583,0.09792,0.37374,104
584,MARKET,2020-10-09,1.00000,,,,0.23496,0.09774,0.37219,104
585,MARKET,2020-10-16,1.00000,,,,0.23492,0.09783,0.37201,104
586,MARKET,2020-10-23,1.00000,,,,0.23401,0.09660,0.37142,104
587,MARKET,2020-10-30,1.00000,,,,0.24293,0.10701,0.37884,104
588,MARKET,2020-11-06,1.00000,,,,0.24561,0.10880,0.38243,104
589,MARKET,2020-11-13,1.00000,,,,0.24952,0.11146,0.38759,104
590,MARKET,2020-11-20,1.00000,,,,0.24776,0.10624,0.38927,104
591,MARKET,2020-11-27,1.00000,,,,0.25017,0.10878,0.39156,104
592,MARKET,2020-12-04,1.00000,,,,0.25214,0.11006,0.39421,104
593,MARKET,2020-12-11,1.00000,,,,0.25168,0.10941,0.39395,104
594,MARKET,2020-12-18,1.00000,,,,0.25069,0.10550,0.39589,104
595,MARKET,2020-12-25,1.00000,,,,0.25050,0.10511,0.39589,104
596,MARKET,2021-01-01,1.00000,,,,0.24874,0.10212,0.39536,104
597,MARKET,2021-01-08,1.00000,,,,0.24909,0.10236,0.39581,104
598,MARKET,2021-01-15,1.00000,,,,0.24866,0.10196,0.39537,104
599,MARKET,2021-01-22,1.00000,,,,0.24844,0.10138,0.39550,104
600,MARKET,2021-01-29,1.00000,,,,0.24863,0.10193,0.39532,104
601,MARKET,2021-02-05,1.00000,,,,0.25000,0.10344,0.39656,104
602,MARKET,2021-02-12,1.00000,,,,0.24610,0.10027,0.39193,104
603,MARKET,2021-02-19,1.00000,,,,0.24602,0.10024,0.39179,104
604,MARKET,2021-02-26,1.00000,,,,0.24600,0.10022,0.39177,104
605,MARKET,2021-03-05,1.00000,,,,0.24767,0.10170,0.39365,104
606,MARKET,2021-03-12,1.00000,,,,0.24720,0.10123,0.39317,104
607,MARKET,2021-03-19,1.00000,,,,0.24670,0.10209,0.39131,104
608,MARKET,2021-03-26,1.00000,,,,0.24732,0.10243,0.39220,104
609,MARKET,2021-04-02,1.00000,,,,0.24636,0.10172,0.39100,104
610,MARKET,2021-04-09,1.00000,,,,0.24647,0.10177,0.39117,104
611,MARKET,2021-04-16,1.00000,,,,0.24687,0.10267,0.39107,104
612,MARKET,2021-04-23,1.00000,,,,0.24717,0.10300,0.39134,104
613,MARKET,2021-04-30,1.00000,,,,0.24706,0.10278,0.39134,104
614,MARKET,2021-05-07,1.00000,,,,0.24722,0.10266,0.39178,104
615,MARKET,2021-05-14,1.00000,,,,0.24678,0.10251,0.39105,104
616,MARKET,2021-05-21,1.00000,,,,0.24552,0.10051,0.39052,104
617,MARKET,2021-05-28,1.00000,,,,0.24412,0.09818,0.39006,104
618,MARKET,2021-06-04,1.00000,,,,0.24520,0.09922,0.39117,104
619,MARKET,2021-06-11,1.00000,,,,0.24485,0.09870,0.39099,104
620,MARKET,2021-06-18,1.00000,,,,0.24463,0.09841,0.39086,104
621,MARKET,2021-06-25,1.00000,,,,0.24612,0.09950,0.39273,104
622,MARKET,2021-07-02,1.00000,,,,0.24792,0.10106,0.39477,104
623,MARKET,2021-07-09,1.00000,,,,0.24888,0.10168,0.39609,104
624,MARKET,2021-07-16,1.00000,,,,0.24805,0.09981,0.39629,104
625,MARKET,2021-07-23,1.00000,,,,0.24805,0.09983,0.39627,104
626,MARKET,2021-07-30,1.00000,,,,0.24721,0.09881,0.39561,104
627,MARKET,2021-08-06,1.00000,,,,0.24326,0.09548,0.39103,104
628,MARKET,2021-08-13,1.00000,,,,0.24321,0.09517,0.39125,104
629,MARKET,2021-08-20,1.00000,,,,0.24379,0.09783,0.38974,104
630,MARKET,2021-08-27,1.00000,,,,0.24302,0.09947,0.38657,104
631,MARKET,2021-09-03,1.00000,,,,0.24301,0.09956,0.38647,104
632,MARKET,2021-09-10,1.00000,,,,0.24390,0.10052,0.38728,104
633,MARKET,2021-09-17,1.00000,,,,0.24291,0.09929,0.38653,104
634,MARKET,2021-09-24,1.00000,,,,0.24201,0.09789,0.38613,104
635,MARKET,2021-10-01,1.00000,,,,0.24157,0.09625,0.38688,104
636,MARKET,2021-10-08,1.00000,,,,0.24064,0.09560,0.38567,104
637,MARKET,2021-10-15,1.00000,,,,0.24166,0.09631,0.38700,104
638,MARKET,2021-10-22,1.00000,,,,0.24187,0.09616,0.38758,104
639,MARKET,2021-10-29,1.00000,,,,0.24238,0.09692,0.38783,104
640,MARKET,2021-11-05,1.00000,,,,0.24100,0.09560,0.38640,104
641,MARKET,2021-11-12,1.00000,,,,0.24129,0.09574,0.38684,104
642,MARKET,2021-11-19,1.00000,,,,0.24138,0.09650,0.38626,104
643,MARKET,2021-11-26,1.00000,,,,0.24409,0.10084,0.38734,104
644,MARKET,2021-12-03,1.00000,,,,0.24387,0.10102,0.38673,104
645,MARKET,2021-12-10,1.00000,,,,0.24263,0.10086,0.38440,104
646,MARKET,2021-12-17,1.00000,,,,0.24276,0.10147,0.38405,104
647,MARKET,2021-12-24,1.00000,,,,0.24356,0.10221,0.38491,104
648,MARKET,2021-12-31,1.00000,,,,0.24330,0.10216,0.38443,104
649,MARKET,2022-01-07,1.00000,,,,0.24379,0.10187,0.38571,104
650,MARKET,2022-01-14,1.00000,,,,0.24344,0.10195,0.38493,104
651,MARKET,2022-01-21,1.00000,,,,0.24323,0.10086,0.38561,104
652,MARKET,2022-01-28,1.00000,,,,0.24130,0.09847,0.38414,104
653,MARKET,2022-02-04,1.00000,,,,0.24414,0.09941,0.38888,104
654,MARKET,2022-02-11,1.00000,,,,0.24463,0.09917,0.39009,104
655,MARKET,2022-02-18,1.00000,,,,0.24502,0.09992,0.39012,104
656,MARKET,2022-02-25,1.00000,,,,0.22298,0.09583,0.35014,104
657,MARKET,2022-03-04,1.00000,,,,0.20947,0.08717,0.33176,104
658,MARKET,2022-03-11,1.00000,,,,0.14696,0.07414,0.21979,104
659,MARKET,2022-03-18,1.00000,,,,0.15318,0.07000,0.23635,104
660,MARKET,2022-03-25,1.00000,,,,0.15528,0.07159,0.23897,104
661,MARKET,2022-04-01,1.00000,,,,0.13698,0.04218,0.23179,104
662,MARKET,2022-04-08,1.00000,,,,0.14036,0.04676,0.23396,104
663,MARKET,2022-04-15,1.00000,,,,0.15513,0.06525,0.24500,104
664,MARKET,2022-04-22,1.00000,,,,0.17835,0.07956,0.27713,104
665,MARKET,2022-04-29,1.00000,,,,0.16899,0.05841,0.27956,104
666,MARKET,2022-05-06,1.00000,,,,0.19833,0.08463,0.31202,104
667,MARKET,2022-05-13,1.00000,,,,0.20270,0.08709,0.31832,104
668,MARKET,2022-05-20,1.00000,,,,0.19951,0.08368,0.31534,104
669,MARKET,2022-05-27,1.00000,,,,0.20296,0.08735,0.31857,104
670,MARKET,2022-06-03,1.00000,,,,0.18501,0.06698,0.30305,104
671,MARKET,2022-06-10,1.00000,,,,0.17484,0.05439,0.29528,104
672,MARKET,2022-06-17,1.00000,,,,0.18958,0.06605,0.31310,104
673,MARKET,2022-06-24,1.00000,,,,0.18728,0.06348,0.31108,104
674,MARKET,2022-07-01,1.00000,,,,0.18622,0.06209,0.31034,104
675,MARKET,2022-07-08,1.00000,,,,0.18032,0.05891,0.30172,104
676,MARKET,2022-07-15,1.00000,,,,0.18656,0.06601,0.30710,104
677,MARKET,2022-07-22,1.00000,,,,0.18804,0.06721,0.30887,104
678,MARKET,2022-07-29,1.00000,,,,0.19333,0.07201,0.31465,104
679,MARKET,2022-08-05,1.00000,,,,0.17975,0.07249,0.28700,104
680,MARKET,2022-08-12,1.00000,,,,0.18014,0.07314,0.28715,104
681,MARKET,2022-08-19,1.00000,,,,0.17873,0.07198,0.28547,104
682,MARKET,2022-08-26,1.00000,,,,0.17819,0.07194,0.28443,104
683,MARKET,2022-09-02,1.00000,,,,0.18135,0.07555,0.28714,104
684,MARKET,2022-09-09,1.00000,,,,0.18940,0.08083,0.29798,104
685,MARKET,2022-09-16,1.00000,,,,0.19369,0.08199,0.30540,104
686,MARKET,2022-09-23,1.00000,,,,0.20112,0.08478,0.31746,104
687,MARKET,2022-09-30,1.00000,,,,0.20881,0.08802,0.32961,104
688,MARKET,2022-10-07,1.00000,,,,0.20900,0.08979,0.32822,104
689,MARKET,2022-10-14,1.00000,,,,0.21102,0.09355,0.32849,104
690,MARKET,2022-10-21,1.00000,,,,0.21011,0.09310,0.32713,104
691,MARKET,2022-10-28,1.00000,,,,0.19517,0.08689,0.30344,104
692,MARKET,2022-11-04,1.00000,,,,0.19192,0.08639,0.29745,104
693,MARKET,2022-11-11,1.00000,,,,0.18096,0.08177,0.28015,104
694,MARKET,2022-11-18,1.00000,,,,0.18020,0.08532,0.27507,104
695,MARKET,2022-11-25,1.00000,,,,0.16508,0.07440,0.25576,104
696,MARKET,2022-12-02,1.00000,,,,0.16550,0.07453,0.25647,104
697,MARKET,2022-12-09,1.00000,,,,0.16255,0.07718,0.24793,104
698,MARKET,2022-12-16,1.00000,,,,0.15912,0.07375,0.24450,104
699,MARKET,2022-12-23,1.00000,,,,0.16062,0.07550,0.24574,104
700,MARKET,2022-12-30,1.00000,,,,0.15980,0.07489,0.24471,104
701,MARKET,2023-01-06,1.00000,,,,0.15482,0.07320,0.23644,104
702,MARKET,2023-01-13,1.00000,,,,0.15274,0.07254,0.23293,104
703,MARKET,2023-01-20,1.00000,,,,0.15160,0.07173,0.23148,104
704,MARKET,2023-01-27,1.00000,,,,0.15008,0.07050,0.22966,104
705,MARKET,2023-02-03,1.00000,,,,0.13998,0.06290,0.21707,104
706,MARKET,2023-02-10,1.00000,,,,0.14469,0.06773,0.22166,104
707,MARKET,2023-02-17,1.00000,,,,0.14515,0.06881,0.22149,104
708,MARKET,2023-02-24,1.00000,,,,0.14440,0.06802,0.22079,104
709,MARKET,2023-03-03,1.00000,,,,0.14210,0.06638,0.21781,104
710,MARKET,2023-03-10,1.00000,,,,0.14562,0.06921,0.22203,104
711,MARKET,2023-03-17,1.00000,,,,0.16207,0.07592,0.24822,104
712,MARKET,2023-03-24,1.00000,,,,0.16079,0.07592,0.24566,104
